Year,Crops,Area,Average_Yield,Production,Autum_Area,Autum_Average_Yield ,Autum_Production,Summer_Area,Summer_Average_Yield,Summer_Production
2010,Parsley,688,2.7,1863.4,685,2.7,1858,3,1.8,5.4
2010,Peas,6,1.5,8.7,6,1.5,8.7,0,0,0
2010,Pepper,1929.1,6.6,6922,1612.4,6.8,5924.5,316.7,5.7,997.3
2010,Potato,101.3,3.2,324.2,101.3,3.2,324.2,0,0,0
2010,Radish,88,2.5,221.2,84,2.5,211.6,4,2.4,9.6
2010,Spinach,13.5,2.8,37.8,13.5,2.8,37.8,0,0,0
2010,Squash,7871.5,2,15623.4,6033.5,1.8,10797.8,1838,2.6,4825.6
2010,Sweet melon,306,4.4,1338.9,0,0,0,306,4.4,1338.9
2010,Tomatoes,6033.1,4.3,26128.9,4971.6,4.5,22164.8,1061.5,3.7,3964.1
2011,Beans,715.3,5.3,1446.5,697.3,5.6,1410.5,18,2,36
2011,Cabbage,344.3,4.9,1686.3,211.3,5.1,1074.5,133,4.6,611.8
2011,Carrot,66,3.9,257.4,66,3.9,257.4,0,0,0
2011,Cauliflower,908.5,3.3,2973.8,844.5,3.3,2746.9,64,3.6,226.9
2011,Cowpeas,196,2,385,1,1.6,1.6,195,2,383.4
2011,Cucumber,1033,12.7,10112.6,891.5,12.5,9681.9,141.5,10.2,430.8
2011,Eggplants,13215.3,4.9,64463.6,12972.8,4.9,63377.7,242.5,4.5,1085.9
2011,Jew's mallow,2260,2.7,6065.4,26,3.1,80.5,2234,2.7,5984.9
2011,Lettuce,329.3,2.9,937.4,213.3,3.6,763.4,116,1.5,174
2011,Okra,345,1.7,596.4,0,0,0,345,1.7,596.4
2011,Onion dry,233,3.4,793.1,223,3.4,763.1,10,3,30
2011,Onion green,23,2.4,54.8,23,2.4,54.8,0,0,0
2011,Others_(Vegetables),1118.4,2.2,2406.8,1050.4,2.2,2313.4,68,1.4,93.4
2011,Parsley,743.5,2.9,2170.5,735.5,2.9,2153.3,8,2.2,17.2
2011,Peas,1.5,3.3,4.9,0,0,0,1.5,3.3,4.9
2011,Pepper,1687.1,10.4,11069.5,1523.1,10.4,10068.6,164,10.1,1000.9
2011,Potato,26,3.2,83.6,18,3.4,60.4,8,2.9,23.2
2011,Radish,12,2.9,34.5,12,2.9,34.5,0,0,0
2011,Spinach,17.5,4.7,82.8,17.5,4.7,82.8,0,0,0
2011,Squash,6818.5,2.9,19906.5,5867.5,3,17476.3,951,2.6,2430.2
2011,Sweet melon,817,5.8,4723.4,0,0,0,817,5.8,4723.5
2011,Tomatoes,9261.3,5,46170,6575.3,5.3,34934.2,2686,4.2,11235.7
2011,Water melon,15,4.4,66.5,0,0,0,15,4.4,66.5
2012,Beans,605.3,3.8,967.8,539.3,4,822.6,66,2.2,145.2
2012,Cabbage,1001,2.5,2502.5,947,2.5,2367.5,54,2.5,135
2012,Carrot,99,3.9,389.5,99,3.9,389.5,0,0,0
2012,Cauliflower,588.5,3.5,2067.9,581.5,3.5,2046.9,7,3,21
2012,Cowpeas,71,0.4,28.4,0,0,0,71,0.4,28.4
2012,Cucumber,1336.5,9.6,9161.8,1061,8,8448,275.5,11.6,713.8
2012,Eggplants,20423,3.4,69673,11646.5,3.9,45740.6,8776.5,2.7,23932.4
2012,Jew's mallow,2553,1.5,3919.1,64,2.9,185.6,2489,1.5,3733.5
2012,Lettuce,467.1,1.5,700.7,290.1,1.5,435.2,177,1.5,265.5
2012,Okra,55,0.3,16.5,0,0,0,55,0.3,16.5
2012,Onion dry,349,2,709,339,2,685,10,2.4,24
2012,Onion green,99,4,396,99,4,396,0,0,0
2012,Others_(Vegetables),584.2,1.9,1135.6,488.2,2.1,1009,96,1.3,126.5
2012,Parsley,651,4,2614.5,651,4,2614.5,0,0,0
2012,Pepper,2599.3,12.1,18531.7,1521.3,15.3,14228.9,1078,8,4302.8
2012,Potato,151,3.6,543.6,151,3.6,543.6,0,0,0
2012,Spinach,31,2.6,81,24,2.6,62.8,7,2.6,18.2
2012,Squash,7729,2.9,22506.8,5562,2.9,15974.2,2167,3,6532.6
2012,Sweet melon,409,8,3254,0,0,0,409,8,3254
2012,Tomatoes,7092.5,3.7,25963.5,5460.5,2.1,11395.5,1632,8.9,14568
2012,Water melon,1,3.5,3.5,0,0,0,1,3.5,3.5
2013,Beans,476,5.1,894,472.5,5,880.5,3.5,3.9,13.5
2013,Cabbage,1625,5.3,8574.4,1204,5.3,6418.9,421,5.1,2155.5
2013,Carrot,133,4.2,554.4,133,4.2,554.4,0,0,0
2013,Cauliflower,1559.5,3,4692,1311,3,3949,248.5,3,743
2013,Cowpeas,10,1.5,15,0,0,0,10,1.5,15
2013,Cucumber,1110,4.1,2887.5,774.5,1.3,976.3,335.5,10.8,1911.2
2013,Eggplants,21133,2.6,53834.4,11610,2.5,28627.1,9523,2.7,25207.3
2013,Jew's mallow,2976,1.8,5372.2,0,0,0,2976,1.8,5372.2
2013,Lettuce,744,4,2971,494,4,1976,250,4,995
2013,Okra,307,1.1,337.7,0,0,0,307,1.1,337.7
2013,Onion dry,217,3,650.2,209,3,627,8,2.9,23.2
2013,Onion green,30,2.5,76,26,2.6,67.6,4,2.1,8.4
2013,Others_(Vegetables),1617.5,1.5,2418.3,1329,1.5,2039.6,288.5,1.3,378.5
2013,Parsley,803.5,2.5,2025.2,796.5,2.5,2006.4,7,2.7,18.8
2013,Pepper,2831.7,7.5,10347.2,1720.8,7.5,6380.7,1110.9,7.2,3966.4
2013,Potato,112,3.9,433.5,29,3.5,101.5,83,4,332
2013,Radish,42,1.6,67.4,35,1.6,54.8,7,1.8,12.6
2013,Spinach,10,4.1,41,10,4.1,41,0,0,0
2013,Squash,6627,2.4,15803.8,3982.5,2.4,9583.8,2644.5,2.4,6220
2013,Sweet melon,622,2.8,1741.6,0,0,0,622,2.8,1741.6
2013,Tomatoes,5382,7.5,40115.2,3262.5,7.5,24470.9,2119.5,7.4,15644.3
2013,Turnip,5,4.4,21.8,5,4.4,21.8,0,0,0
2013,Water melon,12,4,48,0,0,0,12,4,48
2014,Beans,375.7,1.5,323,355.7,1.9,313.6,20,0.5,9.4
2014,Cabbage,758.7,3.5,2667.1,548.7,3.3,1827.1,210,4,840
2014,Carrot,355.9,6,2135.8,239.5,6,1437.2,116.4,6,698.6
2014,Cauliflower,1433.1,3.7,5235.3,1219.8,3.6,4397.2,213.3,3.9,838.1
2014,Cucumber,1061.2,13.2,12406.5,947.1,12.7,12039.2,114.1,9.9,367.3
2014,Eggplants,10024.9,3,29797.8,6616.9,3.6,23680.3,3408.1,1.8,6117.6
2014,Jew's mallow,1072.4,2.6,2788.2,30,2.6,78,1042.4,2.6,2710.2
2014,Lettuce,439.6,4.1,1806.4,401.3,4.2,1673.4,38.3,3.5,133
2014,Okra,404.3,0.5,186,0,0,0,404.3,0.5,186
2014,Onion dry,234.7,3.1,717.9,81.7,2.7,220.5,153,3.3,497.4
2014,Onion green,16.7,2.1,35.7,16.7,2.1,35.7,0,0,0
2014,Others_(Vegetables),1793.5,2.1,3796.3,1440.9,2,2827.3,352.7,2.8,968.9
2014,Parsley,968.2,2.4,2362.4,968.2,2.4,2362.4,0,0,0
2014,Pepper,1398,7,7886.7,1191,7,6637.1,207,7.1,1249.6
2014,Potato,612.5,2.9,1757.9,612.5,2.9,1757.9,0,0,0
2014,Radish,59.9,2.6,152.7,49.9,2.6,127.2,10,2.6,25.5
2014,Spinach,23.3,3.6,83.9,23.3,3.6,83.9,0,0,0
2014,Squash,6976.2,2.2,15051.7,4764.8,2.3,10801.6,2211.5,1.9,4250.1
2014,Sweet melon,415,2.3,967,0,0,0,415,2.3,967
2014,Tomatoes,5422.9,4.5,24624,3425.3,5.1,17589.5,1997.6,3.5,7034.5
2015,Beans,433.5,2.5,384.5,433,2.5,383.8,0.5,1.4,0.7
2015,Cabbage,644,4.9,3174.7,379,5.2,1982.2,265,4.5,1192.5
2015,Carrot,30,6,180,30,6,180,0,0,0
2015,Cauliflower,1006,3.6,3655.2,950,3.6,3420,56,4.2,235.2
2015,Cowpeas,30,0.7,20.1,0,0,0,30,0.7,20.1
2015,Cucumber,1071,12.7,12137.5,669.5,12.2,8167.9,401.5,11.9,3969.6
2015,Eggplants,5987.5,3.5,21021.6,5854.5,3.5,20609.3,133,3.1,412.3
2015,Jew's mallow,140,2.6,364,0,0,0,140,2.6,364
2015,Lettuce,807,4.2,3365.2,267,4.2,1113.4,540,4.2,2251.8
2015,Okra,101,0.9,86.9,0,0,0,101,0.9,86.9
2015,Onion dry,83,3.8,311.1,75,3.7,277.5,8,4.2,33.6
2015,Onion green,145.5,2.2,312.1,145.5,2.2,312.1,0,0,0
2015,Others_(Vegetables),1589.5,2,3241.3,1352.5,2,2714.3,237,2.2,526.8
2015,Parsley,1409,5.3,7467.7,1409,5.3,7467.7,0,0,0
2015,Pepper,962.5,7.3,4901.1,932.5,7.5,4805.1,30,3.2,96
2015,Potato,482,3,1446,482,3,1446,0,0,0
2015,Radish,15,2.9,43.5,0,0,0,15,2.9,43.5
2015,Squash,8532,2.4,20084.7,4930,2.3,11165.4,3602,2.5,8919.3
2015,Sweet melon,853,3.4,2935.5,0,0,0,853,3.4,2935.5
2015,Tomatoes,3537,5.9,20868.7,2552,6,15299.2,985,5.7,5569.5
2016,Beans,890.3,4.3,1392.3,870.3,5.7,1360.3,20,1.6,32
2016,Cabbage,1260.3,5.6,7019.4,797.5,5.7,4545.6,462.8,5.4,2473.8
2016,Cauliflower,1080.2,4.1,4386.3,862.2,4,3448.9,218,4.3,937.4
2016,Cucumber,725.7,15.4,8463.5,691.1,12,8293.2,34.6,15,170.3
2016,Eggplants,6850.1,3.7,25049,5916.4,3.5,20852.2,933.7,4.5,4196.8
2016,Jew's mallow,808.8,1.9,1546.7,16.8,2.5,41.9,792,1.9,1504.8
2016,Lettuce,824.9,4.4,3594.6,491.9,4.6,2262.7,333,4,1331.9
2016,Okra,395.6,0.9,346.1,25,1,25,370.6,0.9,321.1
2016,Onion dry,256.8,4,1027.1,256.8,4,1027.1,0,0,0
2016,Onion green,320.1,2.3,734.7,253.7,2.3,588.6,66.4,2.2,146.1
2016,Others_(Vegetables),2000.8,2,4053.2,1891.9,2,3799.4,108.9,2.3,253.5
2016,Parsley,1020.7,1.5,1546.5,1020.7,1.5,1546.5,0,0,0
2016,Peas,46.9,2.9,136.1,46.9,2.9,136.1,0,0,0
2016,Pepper,1232,10.2,6266.4,1032.9,10.3,5347.7,199.2,9.3,918.7
2016,Potato,558,3.6,2008.9,558,3.6,2008.9,0,0,0
2016,Radish,51.4,3,154.9,6.6,3.1,20.6,44.8,3,134.3
2016,Squash,6593.6,2.9,19320.7,4452.3,2.9,12896.8,2141.3,3,6423.9
2016,Sweet melon,215,3.6,783,0,0,0,215,3.6,783
2016,Tomatoes,3380.9,6.3,21138,2379.1,6.4,15198.7,1001.7,5.9,5939.2
2016,Turnip,37,3,111,0,0,0,37,3,111
2017,Beans,525.5,4.1,943,412.5,5.2,685.3,113,4.7,257.7
2017,Cabbage,975.1,6.2,6067.8,598.8,6.3,3772.4,376.3,6.1,2295.4
2017,Carrot,196.5,5.1,1003.5,135.5,5.2,704.6,61,4.9,298.9
2017,Cauliflower,1999.4,3.4,6785.9,961.7,3.7,3511.2,1037.7,3.2,3274.8
2017,Cowpeas,8.5,1.1,9.4,0,0,0,8.5,1.1,9.4
2017,Cucumber,1963.5,12.7,18838.7,826,11.6,9589.9,1137.5,12.4,9248.8
2017,Eggplants,7002.6,2.7,18571.5,3179.3,3.2,10233.5,3823.3,2.2,8337.9
2017,Jew's mallow,1474,2.5,3745.2,189,3.9,730.9,1285,2.4,3014.3
2017,Lettuce,387.5,4,1560.3,150,4.1,616.5,237.5,4,943.8
2017,Okra,119,0.9,104.1,23,1,22.5,96,0.9,81.6
2017,Onion dry,329.4,4.1,1355.5,203,4,812,126.4,4.3,543.5
2017,Onion green,158.5,2.1,332.7,65.5,2.4,155.4,93,1.9,177.3
2017,Others_(Vegetables),2423.9,2.2,5363.4,1968.9,2.3,4549.4,455,1.8,814
2017,Parsley,977.5,5,4864.7,875.5,5,4364.9,102,4.9,499.8
2017,Pepper,1911.2,5.2,4927,976.9,4.6,2132.9,934.3,6.1,2794.1
2017,Potato,290,2.4,692.4,283,2.4,669.6,7,3.3,22.8
2017,Radish,326.5,4.6,1511.3,188,4.9,917.6,138.5,4.3,593.7
2017,Spinach,46.5,4.8,220.8,42.5,4.8,202.9,4,4.5,17.9
2017,Squash,7593.3,2.5,18727.1,2804.3,2.5,7110.3,4789,2.4,11616.8
2017,Sweet melon,137,4.5,614.7,0,0,0,137,4.5,614.7
2017,Tomatoes,3494.3,6.3,21968.6,1239.1,5,6231.5,2255.2,7,15737
2017,Turnip,84.5,4.7,395.3,22,4.5,99,62.5,4.7,296.3
